0.209,0.617,0.883,1.338,0.705,1
0.228,0.844,1.007,2.52,-0.974,1
0.149,0.64,0.936,2.099,-0.722,1
0.458,1.129,0.473,-0.542,1.27,1
0.367,1.258,1.592,1.568,0,1
0.233,0.385,1.589,1.504,2.106,1
0.128,0.598,0.394,0.602,1.315,1
0.174,0.719,1.091,1.546,-0.581,1
0.517,1.118,2.514,1.132,-0.358,1
0.658,1.518,1.368,1.077,1.151,1
0.209,0.463,0.654,1.13,0,1
0.53,0.45,2.178,0.994,0.6,1
0.181,0.678,1.223,1.745,-0.508,1
0.826,1.279,1.977,-0.533,0.347,1
0.788,2.617,1.061,0.653,0.542,1
0.28,0.859,2.111,1.339,1.17,1
0.205,0.765,-0.71,2.161,-0.94,1
0.806,1.226,1.88,1.044,0.721,1
0.135,0.491,0.384,-0.37,1.116,1
0.334,0.871,0.905,0.884,0.785,1
0.935,1.688,0.593,0.627,-0.207,1
0.6,1.405,2.477,-0.701,-0.272,1
0.603,2.469,0.961,1.279,-0.361,1
0.114,0.501,0.939,0.882,-0.52,1
0.288,0.715,1.059,0.849,0,1
0.396,0.629,1.525,1.985,0,1
0.687,1.871,0.637,0.378,-0.286,1
0.95,0.555,1.311,1.481,1.496,1
-0.632,-0.881,-0.966,-0.868,-0.486,1
0.225,0.964,0.972,-0.559,0.887,1
0.323,0.577,0.736,1.267,0,1
0.213,0.51,0.977,1.266,1.975,1
0.28,0.685,2.126,-0.687,0.477,1
0.219,0.484,-0.573,-1.097,-0.629,1
0.115,0.594,1.195,0.942,-0.477,1
0.297,0.626,2.667,0.974,0.522,1
0.16,0.991,0.508,1.083,1.006,1
0.155,1.232,0.554,1.047,1.079,1
0.671,0.593,2.116,1.026,1.258,1
0.089,0.509,0.626,1.248,-0.478,1
0.349,0.794,2.317,0.913,1.411,1
0.444,1.556,2.208,-0.526,-0.355,1
0.479,0.357,1.891,2.419,-0.677,1
0.122,0.512,0.828,1.683,0,1
0.213,0.962,2.447,-0.78,1.386,1
0.11,0.544,0.343,0.866,0,1
0.7,2.43,1.251,0.542,0.786,1
0.365,0.882,1.195,1.149,0.78,1
0.37,1.143,2.195,-0.54,-0.577,1
0.28,0.553,0.725,1.927,-0.783,1
0.747,0.593,1.381,1.936,1.205,1
1.139,2.421,1.189,0.572,-0.191,1
0.729,1.166,1.935,0.736,1.285,1
-0.081,-0.263,-0.581,-0.581,1.145,1
0.411,0.834,0.82,1.409,0,1
1.402,0.893,1.488,1.385,-0.652,1
0.1,0.508,0.479,1.837,0,1
0.354,1.407,1.046,1.962,0,1
0.165,0.588,0.705,1.854,0,1
0.211,0.874,2.555,1.074,1.181,1
0.544,2.082,0.905,0.603,-0.405,1
0.358,0.471,2.017,0.907,0.39,1
0.075,0.359,1.007,1.857,-0.832,1
0.955,1.445,1.608,0.716,0.689,1
1.393,2.061,1.372,0.577,-0.16,1
0.431,0.681,2.374,-0.694,0.691,1
0.304,1.005,0.773,1.871,1.331,1
0.125,1,0.65,1.428,0,1
0.874,2.65,1.256,0.584,-0.191,1
0.513,0.545,1.953,0.979,-0.547,1
0.216,0.732,0.77,1.698,0.843,1
0.657,2.528,1.186,0.882,-0.241,1
0.997,1.578,1.248,-0.353,0.979,1
0.813,2.258,1.171,1.007,0.786,1
1.283,2.381,1.223,-0.348,0.221,1
0.32,1.033,2.29,1.106,1.171,1
0.497,0.378,1.876,2.463,-0.698,1
0.445,0.875,1.472,1,1.207,1
0.135,0.483,0.456,-0.493,1.108,1
0.159,0.686,1.129,1.911,0,1
0.444,0.698,2.216,0.741,0.647,1
0.109,0.517,0.866,1.565,-0.879,1
0.639,0.617,1.573,0.633,0.493,1
0.12,0.773,0.493,1.222,-0.679,1
0.253,0.292,0.594,1.273,0.993,1
0.539,0.711,1.794,1.127,1.429,1
0.881,1.29,1.726,1.098,0.834,1
0.445,0.965,2.056,0.958,1.31,1
0.41,2.154,1.28,0.836,1.02,1
0.564,1.168,1.752,-0.494,-0.229,1
0.813,0.951,2.084,1.058,1.043,1
0.376,1.33,2.043,0.818,0.969,1
0.212,0.746,0.905,-0.393,1.21,1
-0.426,-0.74,1.046,-0.529,-0.319,1
0.175,0.414,0.364,1.345,-0.857,1
0.162,0.532,0.652,1.32,1.052,1
0.201,0.424,0.782,2.001,0,1
0.836,2.717,1.521,-0.364,-0.173,1
0.215,0.611,1.407,-0.446,0.477,1
0.212,0.746,0.905,0.393,1.21,1
0.449,2.339,1.345,1.411,-0.354,1
0.693,0.627,0.716,2.078,-0.564,1
0.089,0.322,0.591,0.521,-0.299,1
0.734,0.647,1.387,0.556,0.451,1
0.113,0.47,0.856,0.597,-0.789,1
0.2,0.764,0.892,1.241,-0.772,1
0.904,1.135,1.596,-0.505,0.859,1
0.234,1.176,0.888,0.714,0,1
0.21,0.45,0.747,0.946,0,1
0.995,1.846,0.799,1.53,-0.462,1
0.523,1.005,1.486,0.892,-0.351,1
0.459,0.973,1.448,0.678,-0.351,1
0.187,0.474,0.548,0.996,0,1
0.554,0.741,2.498,-0.842,-0.405,1
0.192,0.292,0.551,1.358,0.978,1
0.178,0.299,0.516,1.123,1.037,1
0.542,1.011,1.81,0.796,1.37,1
0.359,1.105,2.39,-0.658,0.947,1
0.376,1.218,1.497,0.859,-0.372,1
0.76,1.029,1.582,0.89,-0.673,1
0.383,0.394,1.807,1.108,-0.72,1
0.352,0.733,2.174,1.247,1.489,1
0.951,0.414,1.982,-0.634,0.34,1
0.229,0.649,0.876,2.198,-1.007,1
0.607,0.586,1.667,1.078,-0.395,1
1.14,1.366,1.219,1.11,-0.672,1
0.545,2.094,1.311,0.607,-0.2,1
0.335,0.705,0.587,1.756,-1.04,1
0.159,0.329,0.617,1.513,-0.873,1
0.096,0.433,0.631,2.096,-0.896,1
0.403,-0.648,2.077,-0.693,0.832,1
0.242,0.395,1.444,1.722,2.137,1
0.402,0.659,1.536,1.769,-0.693,1
0.403,0.391,1.954,1.141,-0.683,1
1.443,1.953,0.7,0.559,0,1
-0.266,0.638,0.731,1.742,0,1
0.807,2.168,0.714,0.84,0.58,1
0.671,1.885,1.554,0.742,1.02,1
0.162,0.451,0.517,0.79,0,1
0.169,0.523,0.539,1.885,0,1
0.857,1.331,2.092,-0.545,-0.263,1
0.299,0.658,1.639,0.851,0.706,1
0.271,0.596,1.637,1.056,0,1
0.362,0.688,1.513,0.699,0.52,1
0.912,0.791,0.893,1.416,0.563,1
0.494,2.247,0.988,1.177,-0.411,1
0.114,0.591,0.939,0.909,0,1
0.959,0.934,1.852,-0.615,0.965,1
0.231,0.541,0.696,1.579,0,1
1.105,2.762,1.049,-0.25,-0.149,1
0.11,0.626,0.914,2.22,0,1
0.105,0.576,0.342,0.83,0,1
0.391,1.409,1.394,1.683,-0.481,1
0.166,0.724,1.742,1.007,0,1
0.201,0.714,1.576,1.345,1.486,1
0.297,0.545,0.349,1.286,0.849,1
0.215,0.376,0.637,1.861,1.246,1
0.297,0.661,2.416,-0.789,1.02,1
0.838,0.259,1.82,0.769,0.429,1
0.895,0.559,1.321,1.421,1.516,1
0.834,0.372,1.216,1.957,1.105,1
0.431,0.803,1.946,-0.764,0.523,1
0.537,0.405,1.611,0.681,0.694,1
0.107,0.622,1.23,0.944,0,1
0.258,0.699,0.836,2.133,0,1
0.059,0.336,0.767,-0.21,-0.307,1
0.493,1.572,1.564,1.509,-0.349,1
1.22,2.523,0.772,0.863,-0.24,1
0.993,1.201,1.998,0.768,0.428,1
0.186,0.487,0.289,0.693,0,1
1.363,1.641,1.936,-0.367,-0.153,1
0.117,0.705,0.671,1.585,-0.878,1
0.326,0.7,0.62,1.886,-0.972,1
0.304,1.152,2.568,-0.646,-0.638,1
0.839,1.08,1.333,-1.124,1.503,1
0.36,0.588,0.784,1.501,1.115,1
1.021,0.494,1.73,0.887,-0.244,1
-0.319,0.635,0.881,1.262,1.014,1
0.367,1.632,1.455,0.562,-0.387,1
0.47,0.637,1.772,1.189,1.476,1
0.885,1.789,1.276,1.406,-0.496,1
0.365,0.876,0.9,1.509,0,1
-0.239,0.7,0.858,1.292,1.084,1
0.116,0.477,0.743,0.758,0,1
0.778,1.791,-0.416,0.277,-0.263,1
0.448,0.675,1.287,1.033,2.068,1
0.228,0.881,0.792,2.501,0,1
0.175,0.412,0.37,1.379,-0.728,1
0.602,1.077,1.397,-0.581,1.484,1
0.061,0.277,0.686,-0.248,-0.275,1
0.19,0.846,0.769,1.299,0.877,1
0.53,1.273,1.002,0.733,-0.692,1
0.584,1.413,2.371,-0.653,-0.275,1
0.426,1.016,0.8,1.009,-0.356,1
0.369,2.829,0.701,1.401,-0.329,1
0.509,1.904,1.168,-0.309,-0.273,1
0.243,0.495,0.455,1.268,1.067,1
0.301,1.256,1.688,2.351,-0.71,1
0.098,0.692,0.303,0.712,0,1
0.399,0.66,2.966,-0.691,0.462,1
0.253,0.481,1.122,-1.007,2.337,1
0.893,0.6,1.39,1.399,1.392,1
0.249,0.468,1.136,-1.116,2.319,1
0.109,0.441,0.876,0.757,0,1
0.461,0.809,0.511,1.196,0.839,1
0.137,0.587,1.131,0.668,0.544,1
0.082,0.343,0.429,-0.823,2.113,1
-0.235,-0.709,-1.258,-1.135,-0.58,1
0.593,0.593,1.714,1.154,-0.419,1
0.695,1.215,1.535,-0.318,-0.267,1
0.501,0.462,1.551,1.562,1.704,1
0.271,0.641,0.805,2.283,-1.064,1
0.123,0.915,0.777,1.984,-0.806,1
1.115,0.331,1.24,2.039,1.045,1
0.238,0.809,2.106,-0.604,-0.711,1
0.356,1.13,2.504,-0.678,-0.344,1
0.195,0.425,0.699,1.953,1.493,1
0.252,0.619,2.605,1.36,1.06,1
0.127,0.605,0.837,0.873,-0.751,1
-0.114,-0.497,-0.851,-0.818,-0.459,1
0.278,1.134,2.136,0.838,1.005,1
0.544,2.493,1.148,1.169,-0.355,1
1.021,0.494,1.73,0.887,-0.244,1
0.598,1.598,2.13,0.708,-0.255,1
0.403,0.357,1.871,1.133,-0.724,1
0.36,1.301,0.931,1.889,-0.615,1
-0.085,0.562,0.929,0.957,-0.724,1
0.321,0.674,0.745,2.252,2.087,1
0.562,0.458,1.509,0.664,0.622,1
0.334,0.58,0.978,2.097,1.297,1
0.13,0.695,0.415,-0.786,0,1
0.321,3.02,1.304,0.677,-0.201,1
0.558,0.41,1.943,-0.497,0.44,1
0.098,0.307,0.415,1.045,-0.403,1
0.706,0.837,1.422,0.916,1.748,1
0.623,0.613,1.414,0.62,0.507,1
1.116,2.206,1.501,-0.407,-0.147,1
0.232,0.776,0.783,1.646,0,1
0.251,1.268,0.739,0.863,0,1
0.186,0.699,0.514,0.797,0,1
0.834,2.046,0.955,1.252,-0.456,1
0.504,1.435,1.551,-0.378,-0.239,1
0.287,0.531,0.696,1.883,0,1
0.532,0.573,2.07,1.39,1.461,1
0.601,0.905,2.106,1.777,-0.519,1
0.337,1.199,1.959,1.051,-0.714,1
0.287,0.938,1.769,-0.593,-0.357,1
0.572,2.469,1.182,0.83,-0.371,1
0.345,1.261,1.718,1.312,-0.712,1
0.911,1.035,0.613,0.808,0.827,1
0.25,0.849,0.589,1.753,0,1
0.266,0.478,1.972,1,0.602,1
1.366,1.527,1.842,-0.418,-0.15,1
0.774,1.042,2.066,-0.652,0.797,1
0.395,0.644,3.005,-0.542,0.52,1
0.966,1.848,1.467,0.741,0.612,1
1.199,2.525,1.24,-0.326,-0.166,1
0.454,0.779,1.472,1.167,-0.397,1
1.09,1.212,1.154,0.432,0.239,1
0.31,1.211,0.923,2.254,-0.569,1
0.117,0.509,0.828,0.749,0,1
0.218,0.659,1.048,2.194,-0.904,1
0.673,0.596,0.65,2.123,-0.553,1
0.851,2.025,0.903,0.524,0.634,1
0.322,1.981,1.185,0.856,1.153,1
0.641,1.284,2.266,1.508,-0.421,1
1.137,0.603,1.704,0.636,-0.26,1
0.326,0.457,1.856,1.601,1.48,1
0.296,1.085,2.155,-0.596,-0.31,1
0.52,0.985,1.236,1.072,1.783,1
0.37,0.81,0.888,1.628,-1.039,1
0.352,0.541,2.17,0.79,0.371,1
1.031,0.584,1.866,1.532,-0.671,1
0.705,1.623,1.774,0.726,1.199,1
0.493,0.807,2.059,-0.724,0.521,1
0.114,0.465,0.749,0.635,0,1
0.494,2.368,1.053,0.752,-0.291,1
0.929,0.343,1.27,1.584,1.263,1
0.204,0.417,0.705,1.823,1.688,1
1.139,0.662,2.77,-0.607,-0.242,1
0.174,0.709,2.382,-0.877,1.723,1
0.098,0.335,0.564,0.887,1.862,1
0.363,0.802,1.001,1.568,-0.936,1
0.291,0.9,0.781,2.319,-0.814,1
1.002,1.378,1.598,1.22,-0.531,1
0.284,0.742,1.263,1.047,-0.379,1
0.538,1.104,1.581,-0.509,-0.268,1
1.03,1.402,1.403,-0.409,1.116,1
0.142,0.308,0.613,1.503,1.886,1
0.216,0.336,0.652,1.634,1.03,1
0.483,2.622,0.749,0.834,0.691,1
0.239,0.589,2.461,0.899,0,1
0.396,1.382,1.724,1.114,-0.452,1
0.179,0.878,0.698,1.531,0,1
1.146,1.426,1.665,-0.464,0.846,1
0.394,1.646,0.848,0.448,0.299,1
1.231,1.8,0.877,1.553,-0.374,1
0.122,0.827,0.475,1.191,0,1
0.584,1.796,1.607,1.431,-0.338,1
0.208,0.617,0.643,1.657,0,1
0.148,0.672,1.092,1.526,0.648,1
0.557,0.596,1.601,1.204,0.683,1
-0.115,0.619,0.902,1.714,-0.828,1
0.525,1.542,1.83,1.723,-0.478,1
0.18,0.679,0.923,1.823,-0.782,1
0.096,0.498,0.84,0.849,0,1
0.351,0.785,1.03,1.792,0,1
0.315,1.126,1.037,1.181,1.419,1
0.305,0.599,0.826,1.92,-0.635,1
0.12,0.508,0.883,-0.698,0,1
0.107,0.415,0.631,1.861,-0.632,1
0.329,2.133,0.924,0.436,-0.326,1
0.307,0.846,2.121,1.537,1.264,1
0.585,0.629,1.867,0.911,-0.407,1
0.21,0.749,2.928,0.986,-0.491,1
0.46,1.211,0.488,-0.501,0,1
0.409,0.648,1.572,2.168,-0.728,1
0.694,0.627,0.716,2.079,-0.564,1
0.201,0.734,0.887,-0.34,1.24,1
0.61,1.225,1.108,1.224,-0.431,1
-0.144,-0.563,-1.041,-0.916,0,1
0.785,2.823,1.235,0.7,0.367,1
0.257,1.029,2.142,1.26,0,1
0.132,0.515,0.665,1.668,-0.674,1
0.093,0.613,1.14,1.183,0,1
0.302,0.555,0.595,1.213,-0.873,1
0.234,0.758,0.7,1.06,0,1
0.547,1.069,1.007,2.259,-0.731,1
0.223,0.497,1.054,1.099,0,1
0.179,0.742,1.648,1.419,1.107,1
1.047,2.068,1.532,-0.297,-0.138,1
0.615,0.985,1.8,-0.563,0.401,1
0.298,0.642,1.59,0.778,0.713,1
0.635,1.011,2.131,1.184,0.832,1
0.138,0.655,1.024,0,0,1
0.383,0.711,2.162,0.79,0.636,1
0.3,0.715,0.781,2.231,-1.148,1
0.122,0.724,1.25,1.292,-0.496,1
0.496,0.764,2.141,-0.605,0.721,1
0.284,0.976,2.743,-0.786,-0.392,1
0.337,1.325,1.531,0.701,-0.457,1
0.487,1.881,1.522,1.629,-0.476,1
0.173,0.673,0.755,1.377,0.732,1
-0.079,-0.329,0.634,-0.597,0,1
0.511,0.487,1.832,1.094,-0.397,1
0.199,0.584,1.436,0.621,1.315,1
1.029,1.651,1.821,0.625,-0.207,1
0.522,0.539,1.575,1.194,1.138,1
0.137,0.695,1.079,1.63,0,1
0.173,0.497,0.616,1.917,-0.738,1
0.458,0.77,0.527,1.142,0.997,1
0.231,0.661,2.467,1.153,1.191,1
0.269,0.725,2.656,1.374,0.893,1
1.048,1.726,1.747,0.696,-0.206,1
0.305,0.94,1.637,-0.982,1.584,1
0.397,1.067,1.781,1.328,1.095,1
0.361,0.686,2.173,0.775,0.733,1
0.636,0.675,1.915,1.532,0.726,1
0.211,0.785,0.6,2.162,-0.935,1
0.194,0.652,1.007,1.213,-0.438,1
0.292,0.317,0.71,1.238,0.913,1
1.053,0.573,1.927,1.495,-0.636,1
0.433,2.88,0.945,0.65,-0.23,1
0.551,0.418,2.13,0.91,0.485,1
0.528,0.949,1.6,-0.418,1.071,1
0.431,0.628,1.293,1.116,2.116,1
0.192,0.629,1.019,0.704,1.2,1
1.058,2.479,-0.455,1.436,-0.286,1
0.127,0.422,0.942,1.954,-0.795,1
0.237,0.789,1.023,2.106,-0.857,1
0.264,0.906,2.213,-0.609,-0.372,1
0.37,0.517,1.821,2.47,-0.766,1
0.318,0.911,1.096,1.985,0,1
0.345,0.931,1.287,1.046,0.381,1
0.326,0.458,1.856,1.602,1.481,1
-0.095,-0.39,-0.636,1.812,0,1
0.63,1,1.738,1.238,1.264,1
0.347,0.96,2.339,-0.753,0.433,1
1.175,1.208,2.314,-0.469,-0.284,1
0.233,0.543,0.622,1.316,0,1
0.149,0.513,0.622,1.332,0.851,1
0.747,1.029,1.346,-0.998,1.722,1
0.172,0.768,0.899,0.826,-0.247,1
1.013,1.817,1.977,-0.461,-0.174,1
0.143,0.947,0.779,1.17,0,1
0.136,0.214,0.237,0.45,0.847,1
0.092,0.372,0.458,0.579,0,1
0.499,0.351,0.358,1.423,1.371,1
1.232,1.285,1.167,0.435,0.239,1
0.301,0.538,0.551,1.29,0,1
0.174,0.854,0.867,0.584,-0.46,1
0.284,0.923,0.672,0.668,0.874,1
0.721,1.473,1.911,0.746,1.298,1
0.105,0.707,1.457,-0.562,0,1
0.881,1.289,1.726,1.098,0.834,1
1.585,1.259,2.018,-0.585,-0.268,1
1.014,0.653,1.828,1.07,1.297,1
0.914,1.734,0.614,-0.217,-0.11,1
0.089,0.511,0.279,0.573,0,1
0.446,0.59,2.048,0.884,0.666,1
0.354,1.042,2.617,-0.728,-0.385,1
0.537,1.104,1.705,1.35,0,1
0.446,0.769,1.029,1.576,-0.504,1
0.141,0.64,0.922,1.899,0,1
0.75,1.367,1.504,-0.44,-0.162,1
0.149,0.661,0.447,0.296,0.958,1
0.092,0.413,0.687,0,0,1
0.612,0.593,1.924,1.406,1.257,1
0.094,0.392,0.477,1.763,0,1
0.37,0.488,1.665,2.657,-0.785,1
0.106,0.158,0.101,0.547,-0.672,1
0.825,2.156,1.007,1.281,-0.436,1
-0.104,0.383,-0.446,0.673,0.845,1
0.216,0.376,0.622,1.729,1.369,1
0.556,2.03,0.841,-0.264,-0.257,1
0.569,0.909,2.019,-0.531,-0.226,1
0.43,1.043,1.193,2.294,1.079,1
1.02,0.605,1.869,1.409,0.755,1
-0.139,0.499,0.678,1.597,-1.029,1
0.499,0.351,0.358,1.423,1.371,1
0.616,0.753,2.195,-0.547,-0.231,1
0.465,1.193,1.433,1.55,-0.688,1
0.423,0.607,1.774,0.993,1.777,1
0.287,0.931,2.156,0.902,1.253,1
0.118,0.542,0.738,0.954,1.411,1
0.697,1.043,1.942,0.84,1.487,1
0.564,2.68,0.947,0.763,0.723,1
0.221,0.845,0.919,2.423,0,1
0.532,0.434,1.216,1.443,1.977,1
0.567,0.908,1.465,-0.616,-0.492,1
-0.076,0.341,0.592,1.026,0,1
0.258,1.188,2.135,-0.667,-0.424,1
0.366,1.292,0.89,0.819,0.444,1
0.227,0.303,0.59,1.548,0.964,1
0.287,0.883,0.887,0.842,0,1
0.312,0.648,0.364,1.123,0.634,1
0.431,2.627,1.902,-0.469,-0.194,1
0.12,0.715,0.427,0.846,0,1
0.302,0.697,0.709,1.227,-0.737,1
1.305,0.795,1.715,0.884,0.562,1
0.473,1.072,2.299,1.088,0.91,1
0.403,1.093,2.39,-0.687,0,1
0.556,1.231,1.499,-0.436,1.254,1
0.388,0.577,0.743,1.54,1.1,1
0.59,0.973,1.521,1.282,1.441,1
0.646,2.708,-0.576,0.369,0.56,1
0.28,0.552,0.725,1.926,-0.783,1
0.648,0.754,1.927,1.265,-0.528,1
0.124,0.426,0.948,0.71,0,1
0.259,0.861,0.785,2.039,0,1
-0.426,-0.741,1.046,-0.53,-0.32,1
1.039,2.271,1.699,-0.369,-0.168,1
0.195,0.731,1.117,1.89,-0.709,1
0.999,2.847,0.928,0.438,-0.144,1
0.371,2.472,2.174,-0.429,-0.19,1
0.202,0.733,0.89,0.343,1.266,1
0.421,0.674,1.826,0.894,1.511,1
0.08,0.263,0.868,0.476,-0.479,1
0.346,0.526,1.47,1.195,1.876,1
1.167,2.286,0.792,0.269,-0.134,1
0.106,0.132,-0.145,0.47,0.892,1
0.226,0.837,2.81,-0.819,-0.392,1
0.302,0.65,1.298,1.893,-0.499,1
1.058,1.379,1.66,1.283,-0.444,1
0.266,0.711,1.002,1.138,0.536,1
0.171,-0.298,-0.509,-1.084,-0.995,1
0.157,0.511,1.162,-0.406,0.342,1
0.762,1.414,1.483,-0.299,-0.313,1
0.889,1.076,2.289,0.786,-0.379,1
0.621,0.433,1.557,0.719,0.719,1
1.035,1.538,1.081,-0.549,-0.202,1
0.927,2.496,1.039,0.798,-0.242,1
1.702,1.179,1.153,0.712,-0.547,1
0.132,0.515,0.665,1.668,0.674,1
0.29,0.824,2.081,-0.602,0.402,1
0.441,0.794,1.914,0.962,1.607,1
0.321,0.648,0.388,1.075,0,1
0.23,0.926,1.236,2.243,0,1
0.647,0.86,1.755,0.993,1.422,1
1.02,0.605,1.869,1.409,0.756,1
0.367,0.768,1.073,1.582,-0.785,1
0.475,1.016,1.403,0.788,1.902,1
0.442,0.623,2.162,0.915,0.612,1
0.544,0.698,2.078,-0.483,0.685,1
0.541,2.145,-0.562,-0.228,-0.141,1
0.147,0.625,0.666,0.87,-0.562,1
0.257,0.596,1.601,-0.782,2.308,1
0.618,1.385,1.77,1.338,-0.361,1
-0.206,0.938,1.674,-0.78,0.96,1
0.14,0.784,0.345,0.566,0,1
0.151,0.509,0.505,-0.312,0.944,1
0.136,0.766,-0.584,2.249,0,1
0.225,0.618,1.494,0.633,1.451,1
0.572,1.309,1.464,1.936,-0.501,1
1.37,0.965,0.75,0.638,0.325,1
0.382,0.701,1.966,1.669,1.539,1
0.446,0.611,2.199,0.807,1.199,1
1.387,0.812,2.462,-0.564,-0.243,1
1.309,0.768,1.781,1.657,-0.414,1
0.099,0.789,-0.833,1.781,-0.602,1
0.152,0.52,0.92,1.652,-0.749,1
0.416,0.71,2.024,1.498,-0.592,1
0.377,0.801,2.391,-0.743,-0.506,1
0.381,1.368,1.608,0.783,-0.601,1
0.149,0.536,0.941,1.808,-0.623,1
0.234,0.727,1.28,0.778,1.449,1
0.613,2.804,0.67,0.927,0.56,1
0.312,1.078,1.058,1.277,0,1
0.236,0.772,2.184,-0.608,0.365,1
0.119,0.614,0.866,2.237,-0.765,1
0.278,2.076,0.841,1.383,-0.414,1
0.287,0.814,1.049,1.082,-0.349,1
0.411,1.046,0.669,0.982,-0.332,1
0.602,0.504,2.298,0.889,-0.435,1
-0.104,0.767,1.296,1.229,0.665,1
0.081,0.332,0.424,-0.699,1.923,1
1.322,1.284,2.042,-0.441,-0.179,1
0.074,0.352,0.808,1.879,-0.616,1
0.199,0.636,0.753,1.258,0,1
0.135,0.768,0.322,0.546,0,1
1.506,0.815,2.557,-0.502,-0.268,1
0.574,0.97,1.125,1.16,1.802,1
0.31,0.496,1.401,1.696,1.766,1
0.162,0.632,0.746,1.327,-0.638,1
0.198,0.677,1.169,1.591,-0.513,1
-0.098,0.67,1.582,-0.831,-0.387,1
0.357,0.901,1.058,1.343,0.75,1
1.752,1.47,1.261,-0.437,0.648,1
0.426,0.754,1.966,0.915,1.399,1
0.392,0.937,1.285,1.256,0.782,1
0.325,0.854,1.639,1.221,1.817,1
0.207,0.309,0.63,1.796,1.316,1
0.699,1.203,1.834,0.804,0.999,1
0.348,0.602,2.488,-0.748,0.714,1
0.951,0.414,1.981,-0.633,0.34,1
0.797,1.249,1.456,-0.451,-0.173,1
0.567,0.511,1.018,1.577,-0.617,1
1.231,1.554,2.102,-0.409,-0.219,1
0.352,1.119,1.644,-0.634,-0.324,1
0.557,1.247,2.436,-0.623,-0.281,1
1.013,2.31,1.406,0.748,-0.207,1
0.863,0.685,1.928,1.896,-0.536,1
0.564,0.408,1.901,-0.56,0.432,1
1.053,0.573,1.926,1.495,-0.636,1
0.743,1.36,-0.776,1.141,-0.308,1
0.12,0.398,0.845,2.126,-0.77,1
1.707,1.574,0.449,0.381,0,1
0.597,1.132,1.895,-0.601,-0.231,1
0.221,0.754,1.001,1.235,0,1
0.451,2.116,-0.46,0.391,0.465,1
0.567,0.671,1.702,1.233,1.604,1
0.603,0.551,1.518,0.914,0.517,1
0.406,2.574,2.009,-0.413,-0.177,1
0.523,0.813,1.771,1.27,0.758,1
0.584,0.843,1.965,0.939,1.358,1
0.417,0.567,0.905,1.194,0,1
0.572,2.888,-0.527,0.836,-0.365,1
0.295,1.018,1.938,1.108,1.46,1
0.293,1.106,0.792,2.263,-0.624,1
0.219,0.912,0.941,-0.551,0.883,1
0.21,0.606,0.22,1.168,1.434,1
0.176,0.472,1.928,-0.583,0,1
0.114,0.615,-0.664,2.074,-0.841,1
1.317,0.82,1.56,1.641,-0.503,1
0.497,0.85,2.082,1.021,0.69,1
0.15,1.057,0.645,1.318,1.157,1
0.383,2.978,-0.561,1.06,-0.35,1
0.21,0.822,2.42,1.258,1.277,1
0.15,0.635,1.424,1.116,-0.667,1
0.661,0.798,1.355,0.796,-1.107,1
0.147,0.971,0.89,1.085,0,1
-0.184,0.485,-0.671,-0.982,0,1
0.52,0.38,0.535,1.639,0.997,1
0.789,1.414,1.1,1.857,-0.593,1
0.683,-1.082,1.528,-0.873,-0.347,1
0.116,0.719,1.221,0,0,1
-0.102,0.724,1.211,1.293,-0.592,1
0.486,1.176,0.879,1.356,-0.58,1
0.345,0.688,0.766,2.2,1.909,1
1.109,2.194,1.666,-0.357,-0.145,1
0.457,1.035,1.066,0.84,0,1
0.379,0.714,0.898,1.607,1.214,1
0.081,0.552,0.265,0.6,0,1
0.111,0.452,0.574,1.57,0.892,1
0.294,1.074,0.746,1.111,-0.805,1
0.419,0.601,1.127,1.045,0.554,1
1.308,2.352,1.289,-0.325,-0.129,1
0.226,0.609,0.58,1.347,0,1
0.21,0.454,0.517,-0.731,0,1
0.459,0.708,1.151,1.517,-0.511,1
0.314,0.665,0.361,1.111,0.659,1
0.627,0.871,1.992,-0.54,-0.384,1
0.097,0.434,0.746,0,0,1
0.214,0.508,0.631,0.927,0,1
0.431,0.475,1.736,1.339,1.742,1
0.962,1.664,1.233,-0.71,1.043,1
0.672,0.596,0.65,2.122,-0.553,1
1.013,2.312,1.531,-0.381,-0.162,1
0.272,0.719,0.413,1.061,-0.518,1
0.47,0.566,2.063,1.201,0.704,1
0.822,1.043,1.901,1.127,1.375,1
0.367,0.51,0.946,0.886,0.64,1
1.533,1.529,-0.416,0.391,-0.578,1
1.166,1.382,1.907,0.706,0.375,1
0.25,0.958,0.713,2.169,0,1
0.103,0.597,0.979,2.278,-0.879,1
0.225,0.363,0.738,1.63,-0.97,1
0.651,2.706,0.894,0.903,-0.32,1
0.99,2.64,0.721,0.803,-0.271,1
0.77,2.304,1.032,0.764,0.957,1
0.161,0.685,0.912,2.073,0,1
0.517,0.837,1.659,0.895,-0.548,1
1.059,2.209,0.967,-0.361,-0.145,1
0.172,0.638,1.644,0.85,-0.454,1
0.696,0.788,1.702,2.166,0,1
0.436,2.86,0.927,1.081,-0.321,1
0.261,0.293,0.61,1.27,0.929,1
0.214,0.954,0.683,1.696,-0.645,1
1.173,1.814,1.537,0.741,-0.208,1
-0.067,-0.286,-0.585,1.797,-0.687,1
1.136,0.603,1.704,0.636,-0.259,1
0.222,0.436,0.52,1.207,1.687,1
1.474,1.911,1.588,-0.271,-0.123,1
0.305,1.08,0.845,2.245,-0.67,1
0.591,1.23,1.482,0.806,1.528,1
